2018-10,0.43
2018-11,0.45
2018-12,0.46
2019-01,0.48
2019-02,0.5
2019-03,0.52
2019-04,0.52
2019-05,0.53
2019-06,0.53
2019-07,0.53
2019-08,0.53
2019-09,0.53
2019-10,0.53
2019-11,0.52
2019-12,0.51
2020-01,0.5
2020-02,0.47
2020-03,0.45
2020-04,0.44
2020-05,0.42
2020-06,0.42
2020-07,0.42
2020-08,0.41
2020-09,0.4
2020-10,0.39
2020-11,0.4
2020-12,0.4
2021-01,0.4
2021-02,0.41
2021-03,0.42
2021-04,0.42
2021-05,0.43
2021-06,0.42
2021-07,0.42
2021-08,0.43
2021-09,0.44
2021-10,0.44
2021-11,0.44
2021-12,0.46
